# Date: 19/07/01
# Author: 955c6923
# First row is the observation number
# Each observation has a frequency (Hz) column followed by a spectra (A.U.) column
5.664876e+14,105.122097,5.762372e+14,126.230668,5.614341e+14,143.399949,5.769831e+14,104.326309,5.700363e+14,139.827328,5.577761e+14,113.815366,5.742976e+14,131.934297,5.693110e+14,134.687527,5.692627e+14,132.098104,5.635739e+14,111.894545,5.683074e+14,120.999031,5.583348e+14,102.199343,5.627663e+14,132.507185,5.693793e+14,146.138163,5.635047e+14,133.924321,5.726562e+14,137.051157,5.614874e+14,140.328656,5.653844e+14,142.039776,5.671576e+14,129.895249,5.621308e+14,97.036083,5.640147e+14,130.988138,5.758098e+14,139.445980,5.600854e+14,124.206517,5.626945e+14,120.334954,5.632581e+14,134.812025,5.659812e+14,117.491044,5.684126e+14,123.514718,5.667793e+14,140.617813,5.753454e+14,137.318680,5.626689e+14,142.478640
5.665376e+14,109.384624,5.762873e+14,123.343879,5.614841e+14,134.237805,5.770332e+14,105.553605,5.700863e+14,146.965110,5.578261e+14,114.988819,5.743477e+14,129.176941,5.693610e+14,138.039308,5.693127e+14,145.484669,5.636239e+14,116.213885,5.683574e+14,109.367612,5.583849e+14,120.456122,5.628164e+14,143.185221,5.694293e+14,137.122860,5.635547e+14,129.468062,5.727063e+14,139.260142,5.615375e+14,135.662979,5.654344e+14,136.315807,5.672077e+14,133.385562,5.621809e+14,97.595750,5.640648e+14,125.147004,5.758599e+14,144.897073,5.601354e+14,131.905413,5.627446e+14,114.825452,5.633082e+14,140.155822,5.660312e+14,106.019985,5.684627e+14,123.030345,5.668293e+14,140.315603,5.753955e+14,139.808396,5.627189e+14,145.540188
5.665877e+14,100.930677,5.763373e+14,129.605451,5.615342e+14,146.528049,5.770832e+14,92.201033,5.701364e+14,146.327534,5.578762e+14,104.748132,5.743977e+14,141.487776,5.694111e+14,142.758130,5.693628e+14,131.118994,5.636740e+14,119.111947,5.684075e+14,116.202332,5.584349e+14,116.628110,5.628664e+14,138.716040,5.694794e+14,133.881357,5.636048e+14,126.494032,5.727563e+14,133.951338,5.615875e+14,126.265881,5.654845e+14,133.296294,5.672577e+14,130.752724,5.622309e+14,103.965888,5.641148e+14,110.366089,5.759099e+14,133.957763,5.601855e+14,123.494956,5.627946e+14,119.000083,5.633582e+14,134.914921,5.660813e+14,113.583763,5.685127e+14,130.705940,5.668794e+14,129.836122,5.754455e+14,130.881565,5.627690e+14,152.251535
5.666377e+14,103.416250,5.763874e+14,126.614340,5.615842e+14,152.191605,5.771333e+14,113.885702,5.701864e+14,134.313340,5.579262e+14,110.676799,5.744478e+14,129.920040,5.694611e+14,130.203945,5.694128e+14,132.957711,5.637240e+14,123.074194,5.684575e+14,117.759248,5.584850e+14,109.608878,5.629165e+14,131.781819,5.695294e+14,136.484283,5.636548e+14,134.807386,5.728064e+14,147.931302,5.616376e+14,126.093075,5.655345e+14,140.117649,5.673078e+14,134.223863,5.622810e+14,106.978156,5.641649e+14,110.440912,5.759600e+14,142.589404,5.602355e+14,116.302443,5.628447e+14,117.460662,5.634083e+14,144.680761,5.661313e+14,114.377152,5.685628e+14,126.124138,5.669294e+14,133.809318,5.754956e+14,128.672550,5.628190e+14,146.143255
5.666878e+14,106.639092,5.764374e+14,137.219241,5.616343e+14,132.948302,5.771833e+14,115.976808,5.702365e+14,144.782521,5.579763e+14,101.114012,5.744978e+14,136.244478,5.695112e+14,138.488204,5.694629e+14,121.161177,5.637741e+14,106.509891,5.685076e+14,113.326462,5.585350e+14,114.614272,5.629665e+14,135.936955,5.695795e+14,142.881171,5.637049e+14,140.729550,5.728564e+14,141.070341,5.616876e+14,130.316953,5.655846e+14,146.442803,5.673578e+14,135.223618,5.623310e+14,107.641151,5.642149e+14,120.306690,5.760100e+14,137.684697,5.602856e+14,136.499222,5.628947e+14,115.896351,5.634583e+14,145.106361,5.661814e+14,114.685798,5.686128e+14,133.505884,5.669795e+14,142.300323,5.755456e+14,138.519071,5.628691e+14,159.303220
5.667378e+14,107.509527,5.764875e+14,123.646077,5.616843e+14,145.831570,5.772334e+14,111.887507,5.702865e+14,139.746923,5.580263e+14,106.472093,5.745479e+14,136.238685,5.695613e+14,140.647923,5.695129e+14,138.787934,5.638241e+14,109.235386,5.685576e+14,118.381156,5.585851e+14,108.660945,5.630166e+14,133.351790,5.696295e+14,142.173889,5.637549e+14,130.066723,5.729065e+14,142.750998,5.617377e+14,138.502164,5.656346e+14,127.167421,5.674079e+14,137.386078,5.623811e+14,100.666665,5.642650e+14,126.502493,5.760601e+14,138.772023,5.603356e+14,127.228135,5.629448e+14,112.772222,5.635084e+14,143.539937,5.662314e+14,122.309227,5.686629e+14,133.554329,5.670295e+14,127.998056,5.755957e+14,138.473057,5.629191e+14,149.970154
5.667879e+14,115.851252,5.765375e+14,133.978005,5.617344e+14,137.676456,5.772834e+14,127.441757,5.703366e+14,145.812799,5.580764e+14,112.031010,5.745979e+14,126.209111,5.696113e+14,130.270561,5.695630e+14,133.711184,5.638742e+14,109.804241,5.686077e+14,115.320216,5.586351e+14,106.550356,5.630666e+14,136.850354,5.696796e+14,126.730558,5.638050e+14,135.852192,5.729565e+14,144.490935,5.617877e+14,136.298094,5.656847e+14,131.330018,5.674579e+14,135.893034,5.624311e+14,103.473465,5.643150e+14,138.559630,5.761101e+14,146.819868,5.603857e+14,128.490802,5.629948e+14,126.842164,5.635584e+14,137.742439,5.662815e+14,107.559662,5.687129e+14,124.424895,5.670796e+14,127.596789,5.756457e+14,136.759895,5.629692e+14,141.760438
5.668379e+14,102.484848,5.765876e+14,121.999541,5.617844e+14,148.120698,5.773335e+14,111.444008,5.703866e+14,143.996615,5.581264e+14,108.653993,5.746480e+14,132.199049,5.696614e+14,130.251871,5.696130e+14,130.935818,5.639242e+14,110.515007,5.686577e+14,108.019443,5.586852e+14,110.244714,5.631167e+14,136.447698,5.697296e+14,140.576930,5.638550e+14,134.444367,5.730066e+14,143.891027,5.618378e+14,127.003582,5.657347e+14,146.768895,5.675080e+14,133.517610,5.624812e+14,102.541898,5.643651e+14,123.006967,5.761602e+14,134.117165,5.604357e+14,129.751935,5.630449e+14,119.982774,5.636085e+14,128.767107,5.663315e+14,112.675668,5.687630e+14,123.651922,5.671296e+14,140.184268,5.756958e+14,138.599451,5.630192e+14,134.435203
5.668880e+14,106.486526,5.766376e+14,138.489519,5.618345e+14,143.275484,5.773835e+14,109.515415,5.704367e+14,135.227348,5.581765e+14,103.452445,5.746980e+14,133.142471,5.697114e+14,141.818415,5.696631e+14,117.398382,5.639743e+14,106.241537,5.687078e+14,116.266687,5.587352e+14,113.227993,5.631667e+14,129.372059,5.697797e+14,141.102632,5.639051e+14,140.766234,5.730566e+14,149.658850,5.618878e+14,134.434088,5.657848e+14,139.702680,5.675580e+14,126.150255,5.625312e+14,93.671619,5.644151e+14,119.865553,5.762102e+14,143.822177,5.604858e+14,115.544221,5.630949e+14,101.061290,5.636585e+14,161.489670,5.663816e+14,101.283125,5.688130e+14,131.222407,5.671797e+14,143.547236,5.757458e+14,130.983511,5.630693e+14,146.760521
5.669380e+14,102.724474,5.766877e+14,121.433941,5.618845e+14,152.295088,5.774336e+14,110.957765,5.704867e+14,132.962791,5.582265e+14,109.438815,5.747481e+14,133.010300,5.697615e+14,148.838392,5.697131e+14,128.944430,5.640243e+14,103.506389,5.687578e+14,115.996108,5.587853e+14,113.857658,5.632168e+14,134.621351,5.698297e+14,152.012794,5.639551e+14,137.865692,5.731067e+14,152.815415,5.619379e+14,121.670325,5.658348e+14,129.717010,5.676081e+14,122.503494,5.625813e+14,101.482416,5.644652e+14,121.821086,5.762603e+14,147.488937,5.605358e+14,120.877876,5.631450e+14,121.777239,5.637086e+14,136.518930,5.664316e+14,118.778864,5.688631e+14,127.306737,5.672297e+14,130.444535,5.757959e+14,123.831497,5.631193e+14,143.871063
5.669881e+14,112.946090,5.767377e+14,119.002841,5.619346e+14,141.622904,5.774836e+14,112.910760,5.705368e+14,143.401264,5.582766e+14,110.038922,5.747981e+14,134.105201,5.698115e+14,139.656574,5.697632e+14,133.489856,5.640744e+14,104.678665,5.688079e+14,94.933595,5.588353e+14,124.355327,5.632668e+14,134.324359,5.698798e+14,137.805964,5.640052e+14,131.405242,5.731567e+14,138.524037,5.619879e+14,125.464386,5.658849e+14,137.433524,5.676581e+14,136.520231,5.626313e+14,112.787302,5.645152e+14,118.295110,5.763103e+14,136.467544,5.605859e+14,126.080178,5.631950e+14,111.207470,5.637586e+14,144.811573,5.664817e+14,106.026851,5.689131e+14,119.253179,5.672798e+14,132.014027,5.758459e+14,138.359290,5.631694e+14,134.849311
5.670381e+14,96.300935,5.767878e+14,128.538128,5.619846e+14,147.806675,5.775337e+14,107.636723,5.705868e+14,133.500436,5.583266e+14,106.754644,5.748482e+14,128.276627,5.698616e+14,136.128468,5.698132e+14,132.447517,5.641244e+14,100.025881,5.688579e+14,119.147995,5.588854e+14,117.886127,5.633169e+14,131.390920,5.699298e+14,139.124705,5.640552e+14,136.676485,5.732068e+14,135.919983,5.620380e+14,138.768616,5.659349e+14,131.700166,5.677082e+14,131.890068,5.626814e+14,97.502109,5.645653e+14,114.539809,5.763604e+14,136.274185,5.606359e+14,116.192779,5.632451e+14,109.079938,5.638087e+14,144.165175,5.665317e+14,116.484271,5.689632e+14,127.748135,5.673298e+14,144.455071,5.758960e+14,135.713620,5.632194e+14,145.617554
5.670882e+14,113.794135,5.768378e+14,133.633529,5.620347e+14,141.205086,5.775837e+14,107.325008,5.706369e+14,149.726855,5.583767e+14,105.736602,5.748982e+14,124.455002,5.699116e+14,133.278508,5.698633e+14,138.343028,5.641745e+14,98.089885,5.689080e+14,110.330975,5.589354e+14,114.564385,5.633669e+14,134.722910,5.699799e+14,129.070250,5.641053e+14,127.489432,5.732568e+14,142.255114,5.620880e+14,126.247014,5.659850e+14,138.586961,5.677582e+14,127.038582,5.627314e+14,105.891248,5.646153e+14,116.806877,5.764104e+14,134.459687,5.606860e+14,130.577728,5.632951e+14,115.918559,5.638587e+14,147.483656,5.665818e+14,111.598101,5.690132e+14,118.790990,5.673799e+14,140.785413,5.759460e+14,131.175448,5.632695e+14,148.519527
5.671382e+14,108.348426,5.768879e+14,113.180704,5.620847e+14,140.201093,5.776338e+14,112.136429,5.706869e+14,138.694290,5.584267e+14,112.411193,5.749483e+14,124.758301,5.699617e+14,141.647256,5.699133e+14,137.913520,5.642245e+14,124.544752,5.689581e+14,129.580494,5.589855e+14,114.283131,5.634170e+14,132.979348,5.700299e+14,143.012411,5.641553e+14,140.776959,5.733069e+14,140.525431,5.621381e+14,130.459771,5.660350e+14,135.539978,5.678083e+14,134.309315,5.627815e+14,101.904576,5.646654e+14,120.477451,5.764605e+14,150.218112,5.607360e+14,126.423871,5.633452e+14,112.802314,5.639088e+14,145.690339,5.666318e+14,108.012178,5.690633e+14,123.672630,5.674299e+14,144.564700,5.759961e+14,146.119884,5.633195e+14,141.312358
5.671883e+14,104.943708,5.769379e+14,136.434119,5.621348e+14,143.151843,5.776838e+14,106.816303,5.707370e+14,142.144833,5.584768e+14,105.679112,5.749983e+14,128.838453,5.700117e+14,137.275581,5.699634e+14,139.672617,5.642746e+14,115.745461,5.690081e+14,122.793473,5.590355e+14,106.323340,5.634670e+14,138.056938,5.700800e+14,133.614508,5.642054e+14,144.721637,5.733569e+14,139.985637,5.621881e+14,130.841481,5.660851e+14,147.771912,5.678583e+14,118.702113,5.628315e+14,104.603981,5.647154e+14,117.177051,5.765105e+14,129.496908,5.607861e+14,116.927686,5.633952e+14,116.051268,5.639588e+14,137.823500,5.666819e+14,111.178907,5.691133e+14,119.470293,5.674800e+14,145.096429,5.760461e+14,135.024280,5.633696e+14,146.051473
5.672383e+14,102.784525,5.769880e+14,126.796971,5.621848e+14,146.832397,5.777339e+14,104.025662,5.707870e+14,134.607158,5.585268e+14,107.195933,5.750484e+14,142.260212,5.700618e+14,151.059037,5.700134e+14,136.563147,5.643246e+14,117.193035,5.690582e+14,103.090414,5.590856e+14,105.229439,5.635171e+14,140.992055,5.701300e+14,128.090823,5.642554e+14,133.627002,5.734070e+14,133.491381,5.622382e+14,139.013879,5.661351e+14,141.176251,5.679084e+14,139.052959,5.628816e+14,97.154967,5.647655e+14,107.615365,5.765606e+14,139.369608,5.608361e+14,117.997869,5.634453e+14,123.957651,5.640089e+14,148.053985,5.667319e+14,113.811062,5.691634e+14,107.227857,5.675300e+14,143.011642,5.760962e+14,128.695646,5.634196e+14,136.889320
5.672884e+14,107.827678,5.770380e+14,121.291175,5.622349e+14,147.252524,5.777839e+14,99.319825,5.708371e+14,133.631845,5.585769e+14,109.050651,5.750984e+14,132.862667,5.701118e+14,136.806366,5.700635e+14,138.762994,5.643747e+14,119.742249,5.691082e+14,113.057039,5.591356e+14,116.345772,5.635671e+14,131.262974,5.701801e+14,134.353634,5.643055e+14,132.876738,5.734570e+14,149.707765,5.622882e+14,135.395504,5.661852e+14,134.055615,5.679584e+14,127.471795,5.629316e+14,98.776727,5.648155e+14,115.066588,5.766106e+14,145.958550,5.608862e+14,120.870270,5.634953e+14,112.388755,5.640589e+14,138.441458,5.667820e+14,105.966197,5.692134e+14,123.731977,5.675801e+14,136.547024,5.761462e+14,141.676304,5.634697e+14,137.115917
5.673384e+14,102.911622,5.770881e+14,120.924063,5.622849e+14,141.553766,5.778340e+14,107.412887,5.708871e+14,135.636652,5.586269e+14,115.248092,5.751485e+14,126.015128,5.701619e+14,131.373344,5.701135e+14,131.339852,5.644247e+14,109.279341,5.691583e+14,100.165579,5.591857e+14,115.114864,5.636172e+14,132.871485,5.702301e+14,142.519671,5.643555e+14,125.024977,5.735071e+14,139.108616,5.623383e+14,131.909894,5.662352e+14,140.133343,5.680085e+14,131.553022,5.629817e+14,99.611028,5.648656e+14,118.711008,5.766607e+14,144.582379,5.609362e+14,124.121562,5.635454e+14,121.283970,5.641090e+14,143.936213,5.668320e+14,119.224429,5.692635e+14,115.912604,5.676301e+14,141.009769,5.761963e+14,128.412499,5.635197e+14,137.132280
5.673885e+14,95.819990,5.771381e+14,126.770575,5.623350e+14,151.915144,5.778840e+14,102.831878,5.709372e+14,131.241868,5.586770e+14,117.361693,5.751985e+14,132.696271,5.702119e+14,134.703909,5.701636e+14,137.806931,5.644748e+14,97.259776,5.692083e+14,109.870375,5.592357e+14,111.644077,5.636672e+14,131.919653,5.702802e+14,134.340205,5.644056e+14,136.087311,5.735571e+14,150.093523,5.623883e+14,127.839399,5.662853e+14,138.873876,5.680585e+14,120.897369,5.630317e+14,97.123201,5.649156e+14,121.672509,5.767107e+14,137.509677,5.609863e+14,122.492934,5.635954e+14,122.123102,5.641590e+14,135.053374,5.668821e+14,113.259143,5.693135e+14,137.022309,5.676802e+14,129.355273,5.762463e+14,132.426868,5.635698e+14,126.959778
5.674385e+14,102.031868,5.771882e+14,134.981095,5.623850e+14,135.075863,5.779341e+14,107.466973,5.709872e+14,129.162224,5.587270e+14,105.668378,5.752486e+14,128.611222,5.702620e+14,138.175032,5.702136e+14,131.075771,5.645248e+14,106.514639,5.692584e+14,113.338162,5.592858e+14,119.919514,5.637173e+14,123.641235,5.703302e+14,134.428714,5.644556e+14,137.831098,5.736072e+14,141.376231,5.624384e+14,135.010073,5.663353e+14,147.894090,5.681086e+14,126.953777,5.630818e+14,103.518391,5.649657e+14,121.170233,5.767608e+14,137.565565,5.610363e+14,111.005934,5.636455e+14,109.467276,5.642091e+14,148.932690,5.669321e+14,113.122276,5.693636e+14,134.698762,5.677302e+14,143.953225,5.762964e+14,135.235312,5.636198e+14,141.781624
5.674886e+14,99.037939,5.772382e+14,117.994162,5.624351e+14,141.222740,5.779841e+14,96.438085,5.710373e+14,143.768163,5.587771e+14,118.168352,5.752986e+14,124.426571,5.703120e+14,136.424018,5.702637e+14,119.961076,5.645749e+14,111.278671,5.693084e+14,113.118245,5.593358e+14,102.124627,5.637673e+14,136.227593,5.703803e+14,141.140055,5.645057e+14,122.713771,5.736572e+14,146.577453,5.624884e+14,142.182648,5.663854e+14,141.155410,5.681586e+14,127.491392,5.631318e+14,101.977905,5.650157e+14,113.582463,5.768108e+14,149.649350,5.610864e+14,125.678922,5.636955e+14,113.930309,5.642591e+14,148.923127,5.669822e+14,94.176450,5.694136e+14,125.789727,5.677803e+14,144.545212,5.763464e+14,141.678054,5.636699e+14,156.525184
5.675386e+14,107.902350,5.772883e+14,132.577813,5.624851e+14,140.624490,5.780342e+14,99.116734,5.710873e+14,146.314998,5.588271e+14,102.195617,5.753487e+14,136.612335,5.703621e+14,139.575142,5.703137e+14,141.791707,5.646249e+14,116.857460,5.693585e+14,104.500931,5.593859e+14,121.069663,5.638174e+14,134.810339,5.704303e+14,155.773374,5.645557e+14,144.046611,5.737073e+14,141.090123,5.625385e+14,140.092701,5.664354e+14,145.849317,5.682087e+14,130.740129,5.631819e+14,108.291679,5.650658e+14,123.565773,5.768609e+14,142.764877,5.611364e+14,134.198043,5.637456e+14,121.130099,5.643092e+14,139.153429,5.670322e+14,119.528944,5.694637e+14,118.912145,5.678303e+14,127.378982,5.763965e+14,123.225202,5.637199e+14,140.783261
5.675887e+14,106.629055,5.773383e+14,127.567469,5.625352e+14,144.082175,5.780842e+14,107.935112,5.711374e+14,140.533369,5.588772e+14,106.150079,5.753987e+14,122.520876,5.704121e+14,141.881595,5.703638e+14,126.155984,5.646750e+14,97.829306,5.694085e+14,103.933900,5.594359e+14,108.147943,5.638674e+14,136.325436,5.704804e+14,137.092715,5.646058e+14,143.552741,5.737573e+14,149.218080,5.625885e+14,130.463521,5.664855e+14,134.838930,5.682587e+14,143.681666,5.632319e+14,100.874688,5.651158e+14,113.138470,5.769109e+14,143.958194,5.611865e+14,123.449425,5.637956e+14,110.313747,5.643592e+14,141.644224,5.670823e+14,115.109320,5.695137e+14,118.012034,5.678804e+14,139.163668,5.764465e+14,154.241867,5.637700e+14,143.180150
5.676387e+14,118.156656,5.773884e+14,123.850682,5.625852e+14,143.274358,5.781343e+14,118.884854,5.711874e+14,151.042253,5.589272e+14,108.985870,5.754488e+14,122.559027,5.704622e+14,138.132321,5.704138e+14,133.602192,5.647250e+14,114.701101,5.694586e+14,112.871079,5.594860e+14,109.456341,5.639175e+14,129.867672,5.705304e+14,143.130568,5.646558e+14,142.397766,5.738074e+14,139.209486,5.626386e+14,130.233684,5.665355e+14,130.352651,5.683088e+14,140.049586,5.632820e+14,99.753662,5.651659e+14,125.067548,5.769610e+14,141.993091,5.612365e+14,132.686850,5.638457e+14,117.264598,5.644093e+14,140.562861,5.671323e+14,111.199922,5.695638e+14,130.877427,5.679304e+14,132.452769,5.764966e+14,138.535694,5.638200e+14,140.681535
5.676888e+14,111.240434,5.774384e+14,124.846224,5.626353e+14,145.050517,5.781843e+14,114.820035,5.712375e+14,141.676488,5.589773e+14,113.895609,5.754988e+14,135.157597,5.705122e+14,148.027571,5.704639e+14,140.226897,5.647751e+14,108.706795,5.695086e+14,101.399424,5.595360e+14,107.526553,5.639675e+14,137.990007,5.705805e+14,136.434597,5.647059e+14,138.170498,5.738574e+14,136.636047,5.626886e+14,142.272732,5.665856e+14,132.703746,5.683588e+14,135.764372,5.633320e+14,105.806425,5.652159e+14,118.769668,5.770110e+14,137.165875,5.612866e+14,122.784888,5.638957e+14,121.099025,5.644593e+14,148.856962,5.671824e+14,119.009066,5.696138e+14,117.563177,5.679805e+14,133.830231,5.765466e+14,133.645008,5.638701e+14,145.179997
